id,status_id,status_nome,projeto_id,projeto_nome,tipo_id,tipo_nome,first_story_point,last_story_point,lead_time,cycle_time
NGFDI-1227,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,56,NULL,44,6
NGFDI-1251,10008,Done,NGFDI,Fundos de Investimentos,10600,Technical Story,NULL,NULL,0,0
NGFDI-1252,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,3,NULL,0,0
NGFDI-1253,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,3,NULL,0,0
NGFDI-1254,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,2,NULL,6,0.04
NGFDI-1255,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,6,13,28,20
NGFDI-1257,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,8,8,54,6
NGFDI-1261,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,NULL,8,56,1
NGFDI-1266,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,12,4
NGFDI-1268,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,8,1
NGFDI-1273,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1274,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1275,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,2,1
NGFDI-1276,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,2,0.92
NGFDI-1277,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,2,0
NGFDI-1278,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,9,6
NGFDI-1280,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,3,1
NGFDI-1282,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,7,4
NGFDI-1283,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,7,0.92
NGFDI-1286,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,11,0.04
NGFDI-1287,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,13,0.83
NGFDI-1288,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,13,0.25
NGFDI-1289,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,12,1
NGFDI-1290,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,17,4
NGFDI-1292,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,14,1
NGFDI-1299,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,4,3
NGFDI-1300,10104,Canceled,NGFDI,Fundos de Investimentos,10600,Technical Story,NULL,NULL,11,8
NGFDI-1301,10008,Done,NGFDI,Fundos de Investimentos,10600,Technical Story,NULL,NULL,7,4
NGFDI-1302,10008,Done,NGFDI,Fundos de Investimentos,10600,Technical Story,NULL,NULL,2,2
NGFDI-1303,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,1,1
NGFDI-1304,10104,Canceled,NGFDI,Fundos de Investimentos,10200,Story,NULL,NULL,7,0.04
NGFDI-1305,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,2,2
NGFDI-1306,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,21,3,65,16
NGFDI-1314,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,6,4
NGFDI-1324,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1325,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1326,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1328,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1330,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1332,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,3,0.04
NGFDI-1347,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1349,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1350,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1351,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1352,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1353,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1354,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1355,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1356,10008,Done,NGFDI,Fundos de Investimentos,10600,Technical Story,NULL,NULL,0.17,0.17
NGFDI-1359,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,1,1,3,0.88
NGFDI-1360,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,3,3,4,0.08
NGFDI-1361,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,3,3,4,0.33
NGFDI-1362,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,1,1,3,0.71
NGFDI-1364,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,NULL,21,26,8
NGFDI-1366,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,3,21,41,9
NGFDI-1368,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,3,3,4,1
NGFDI-1369,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,2,1
NGFDI-1370,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,2,0.96
NGFDI-1371,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,7,4
NGFDI-1372,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,1,0.75
NGFDI-1373,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,10,0.88
NGFDI-1374,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,9,1
NGFDI-1375,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,8,0.08
NGFDI-1376,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,7,0.75
NGFDI-1377,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,8,8
NGFDI-1378,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,8,6
NGFDI-1382,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,1,0.08
NGFDI-1384,10104,Canceled,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,7,6
NGFDI-1386,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,0.33,0.04
NGFDI-1404,10008,Done,NGFDI,Fundos de Investimentos,10600,Technical Story,NULL,NULL,3,3
NGFDI-1405,10008,Done,NGFDI,Fundos de Investimentos,10600,Technical Story,NULL,NULL,4,0.96
NGFDI-1407,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1408,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1409,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,0.04,0.04
NGFDI-1411,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1412,10008,Done,NGFDI,Fundos de Investimentos,10600,Technical Story,13,13,8,7
NGFDI-1413,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,0.96,0.71
NGFDI-1414,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,0.92,0.71
NGFDI-1415,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,6,5
NGFDI-1416,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,7,0.92
NGFDI-1417,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,6,6
NGFDI-1418,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,3,2
NGFDI-1419,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,4,1
NGFDI-1420,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,9,6
NGFDI-1421,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,9,1
NGFDI-1422,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,4,0.04
NGFDI-1423,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,4,0.04
NGFDI-1424,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,8,0.83
NGFDI-1425,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,2,2
NGFDI-1426,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,4,1
NGFDI-1427,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,7,0.04
NGFDI-1428,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,3,2
NGFDI-1429,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,8,1
NGFDI-1430,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,7,4
NGFDI-1431,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,2,2
NGFDI-1432,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,3,2
NGFDI-1433,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,2,2
NGFDI-1434,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,3,1
NGFDI-1435,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,7,0.17
NGFDI-1436,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,8,0
NGFDI-1438,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,2,2
NGFDI-1439,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1440,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1454,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1455,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1457,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,2,2,14,9
NGFDI-1458,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1459,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1464,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,1,0
NGFDI-1465,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,2,1
NGFDI-1466,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,3,1
NGFDI-1467,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,6,3
NGFDI-1468,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,10,3
NGFDI-1469,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,0.96,0.79
NGFDI-1470,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,0.96,0.75
NGFDI-1471,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,0.96,0
NGFDI-1472,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,1,0
NGFDI-1473,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,2,1
NGFDI-1474,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,1,1
NGFDI-1475,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,1,0.92
NGFDI-1476,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,3,0.21
NGFDI-1477,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,4,0.08
NGFDI-1478,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,1,0.17
NGFDI-1479,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,7,3
NGFDI-1480,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,3,1
NGFDI-1481,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,3,0.08
NGFDI-1482,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,0.88,0.13
NGFDI-1483,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,1,0.17
NGFDI-1484,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,0.88,0.75
NGFDI-1485,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,2,0.13
NGFDI-1486,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,2,0.58
NGFDI-1487,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,6,4
NGFDI-1488,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,9,1
NGFDI-1489,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,9,2
NGFDI-1490,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,9,1
NGFDI-1491,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,8,0.29
NGFDI-1492,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,9,5
NGFDI-1493,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,13,5,93,0.13
NGFDI-1494,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,5,5,64,1
NGFDI-1498,10008,Done,NGFDI,Fundos de Investimentos,10600,Technical Story,8,8,39,3
NGFDI-1500,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1501,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,NULL,NULL,0.29,0.21
NGFDI-1502,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,0,0
NGFDI-1503,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,0.13,0.13
NGFDI-1520,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1524,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,1,1,7,3
NGFDI-1526,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1534,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,2,1,0,0
NGFDI-1535,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1536,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1537,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,5,5,0,0
NGFDI-1538,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,5,5,0,0
NGFDI-1539,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,5,5,0,0
NGFDI-1540,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,1,1,9,7
NGFDI-1541,10008,Done,NGFDI,Fundos de Investimentos,10600,Technical Story,5,5,12,6
NGFDI-1542,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,5,5,0,0
NGFDI-1543,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,1,1
NGFDI-1544,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,1,0.04
NGFDI-1545,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,3,1
NGFDI-1546,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,4,0.04
NGFDI-1547,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,7,2
NGFDI-1548,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,0.96,0.79
NGFDI-1549,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,3,2
NGFDI-1550,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,7,4
NGFDI-1551,10104,Canceled,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,9,0.88
NGFDI-1552,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,3,2
NGFDI-1553,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,10,0.33
NGFDI-1554,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,7,0.17
NGFDI-1556,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,1,0.92
NGFDI-1557,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1558,10008,Done,NGFDI,Fundos de Investimentos,10600,Technical Story,NULL,NULL,10,9
NGFDI-1568,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,3,3,99,1
NGFDI-1569,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1572,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,NULL,NULL,32,0.96
NGFDI-1573,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,NULL,NULL,31,13
NGFDI-1579,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,NULL,NULL,58,28
NGFDI-1580,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,NULL,NULL,28,0.04
NGFDI-1581,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,2,2,228,199
NGFDI-1582,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,3,3,39,0.08
NGFDI-1583,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,3,3,38,1
NGFDI-1584,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,5,3,39,1
NGFDI-1587,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1588,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1589,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,2,3,60,0.96
NGFDI-1590,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1592,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1594,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1595,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1597,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1598,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1601,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1602,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1606,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1615,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,3,3,45,8
NGFDI-1616,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,2,2,45,1
NGFDI-1617,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,5,5,46,2
NGFDI-1659,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,3,3,8,1
NGFDI-1660,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,3,3,8,1
NGFDI-1662,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,20,1
NGFDI-1663,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,20,0.88
NGFDI-1664,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,20,0
NGFDI-1665,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,19,0
NGFDI-1666,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,20,1
NGFDI-1668,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,20,0
NGFDI-1669,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,22,0.08
NGFDI-1671,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,28,1
NGFDI-1673,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,1,0
NGFDI-1674,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,2,0.17
NGFDI-1675,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,4,1
NGFDI-1678,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,3,0
NGFDI-1679,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,10,5
NGFDI-1680,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,4,0.13
NGFDI-1681,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,7,0
NGFDI-1682,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,10,3
NGFDI-1683,10104,Canceled,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,6,0
NGFDI-1687,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,7,3
NGFDI-1688,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,10,6
NGFDI-1689,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,1,0
NGFDI-1690,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,6,0
NGFDI-1691,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,4,2
NGFDI-1692,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,6,2
NGFDI-1693,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,6,2
NGFDI-1694,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,6,2
NGFDI-1710,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,2,2,8,0.92
NGFDI-1711,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,2,2,8,0
NGFDI-1712,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,0.71,0
NGFDI-1714,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,2,2,6,0.25
NGFDI-1716,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,3,1
NGFDI-1727,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,0.79,0.67
NGFDI-1728,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,0.79,0.67
NGFDI-1729,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,0.96,0.04
NGFDI-1730,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,0.96,0.04
NGFDI-1732,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,1,0
NGFDI-1734,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,0.92,0.21
NGFDI-1735,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,10,10
NGFDI-1736,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,2,2
NGFDI-1739,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,6,4
NGFDI-1740,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,10,9
NGFDI-1741,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,9,1
NGFDI-1742,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,58,48
NGFDI-1743,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,0.96,0
NGFDI-1744,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,1,0
NGFDI-1745,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,1,0
NGFDI-1746,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,1,0.88
NGFDI-1748,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,0.92,0.17
NGFDI-1753,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,5,5,58,51
NGFDI-1754,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,NULL,NULL,8,4
NGFDI-1755,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,NULL,NULL,7,5
NGFDI-1756,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,NULL,NULL,7,5
NGFDI-1757,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1759,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,3,3,36,2
NGFDI-1760,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,3,3,6,2
NGFDI-1761,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,3,2
NGFDI-1762,10104,Canceled,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,9,9
NGFDI-1763,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,2,2
NGFDI-1765,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1766,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,5,5,42,15
NGFDI-1767,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1769,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1795,10008,Done,NGFDI,Fundos de Investimentos,10600,Technical Story,NULL,NULL,9,0.96
NGFDI-1802,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,NULL,NULL,0,0
NGFDI-1804,10008,Done,NGFDI,Fundos de Investimentos,10201,Bug,2,2,0,0
NGFDI-1806,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,5,5,22,13
NGFDI-1807,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,3,3,22,13
NGFDI-1808,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,2,2,24,14
NGFDI-1810,10008,Done,NGFDI,Fundos de Investimentos,10200,Story,3,3,23,14
NGFDI-1813,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,0.88,0.13
NGFDI-1814,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,0.75,0.08
NGFDI-1815,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,2,1
NGFDI-1817,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,7,0.13
NGFDI-1818,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,9,7
NGFDI-1819,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,9,7
NGFDI-1820,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,9,7
NGFDI-1821,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,1,1
NGFDI-1822,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,9,6
NGFDI-1823,10008,Done,NGFDI,Fundos de Investimentos,10103,Task,NULL,NULL,9,2
